gene_1	gene_2	OG	species	dist_kaks	dist_tree	HGT_kaks	HGT_tree	HGT_topology	HGT
FORC_genomic_gene-AU210_000425	VDAG_Jr2_v4.0.NCBIorder_gene336	OG0002008	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	3.22932	0.200274	False	True	0	1
FORC_genomic_gene-AU210_013066	Fv10027v4.0_8e117ac0-c762-4359-b6bd-5c404f974588	OG0001878	Fv10027v4.0_vs_FORC_genomic	0.351398	0.464286	False	False	1	1
VDAG_CQ2_11_01_2016_740542a5-ec5e-408f-94d4-74d6e096d4ff	VDAG_Jr2_v4.0.NCBIorder_gene7647	OG0001679	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00930191	0.049781132	False	False	1	1
FORC_genomic_gene-AU210_013648	VDAG_CQ2_11_01_2016_f175113d-45ae-49ec-80da-85308d70fd02	OG0000017	VDAG_CQ2_11_01_2016_vs_FORC_genomic	2.09882	3.01058	False	False	1	1
FORC_genomic_gene-AU210_003418	Fv10027v4.0_7de18f95-c94b-43e7-b6b1-dbebb46e5a35	OG0000632	Fv10027v4.0_vs_FORC_genomic	0.373916	0.096228	False	False	1	1
Fv10027v4.0_47d160ba-e8ac-4ce9-8aff-ce40e661c939	VDAG_Jr2_v4.0.NCBIorder_gene7473	OG0000079	VDAG_Jr2_v4.0.NCBIorder_vs_Fv10027v4.0	1.66823	0.231191	False	False	1	1
FORC_genomic_gene-AU210_006534	VDAG_CQ2_11_01_2016_c87eff83-6a91-4ed7-b728-01f4fdee8fad	OG0000023	VDAG_CQ2_11_01_2016_vs_FORC_genomic	2.60782	0.278108	False	False	1	1
FORC_genomic_gene-AU210_005612	VDAG_Jr2_v4.0.NCBIorder_gene8744	OG0000340	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.48431	0.64495	False	False	1	1
FORC_genomic_gene-AU210_015514	Fv10027v4.0_1d153202-7a51-4267-bdfe-c1ea21fafa5d	OG0000168	Fv10027v4.0_vs_FORC_genomic	0.466312	0.032867	False	False	1	1
FORC_genomic_gene-AU210_002741	VDAG_Jr2_v4.0.NCBIorder_gene3833	OG0000616	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.17106	1.3147733	False	False	1	1
FORC_genomic_gene-AU210_008097	Fv10027v4.0_4cb34af1-fdf2-4ba0-a76b-b337c46da011	OG0005167	Fv10027v4.0_vs_FORC_genomic	0.182218	0.002764	False	True	0	1
VDAG_CQ2_11_01_2016_bf385dba-2c9e-4f90-9a6b-3b8970250a6a	VDAG_Jr2_v4.0.NCBIorder_gene7014	OG0000406	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00824685	0.007593	False	False	1	1
FORC_genomic_gene-AU210_013802	VDAG_Jr2_v4.0.NCBIorder_gene6836	OG0000505	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.5448	0.275721	False	False	1	1
FORC_genomic_gene-AU210_001351	VDAG_Jr2_v4.0.NCBIorder_gene9657	OG0000023	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.85192	0.287319	False	False	1	1
FORC_genomic_gene-AU210_001450	Fv10027v4.0_7c416379-1216-4da2-9636-886800987a94	OG0002556	Fv10027v4.0_vs_FORC_genomic	0.178872	0.006235	False	False	1	1
VDAG_CQ2_11_01_2016_31fc37f5-d7a4-4c41-8814-d08ca2a7041d	VDAG_Jr2_v4.0.NCBIorder_gene7340	OG0005884	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00279803	0.0	True	False	0	1
FORC_genomic_gene-AU210_003645	VDAG_Jr2_v4.0.NCBIorder_gene2694	OG0000221	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.71077	1.21078	False	False	1	1
FORC_genomic_gene-AU210_002848	VDAG_CQ2_11_01_2016_e11e683a-11a1-4d23-91cf-308680c7099c	OG0000244	VDAG_CQ2_11_01_2016_vs_FORC_genomic	0.979765	0.298337	False	False	1	1
VDAG_CQ2_11_01_2016_c6867fe3-2369-4e84-97b6-139f4c312c3c	VDAG_Jr2_v4.0.NCBIorder_gene5324	OG0000487	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0424985	0.33729598	False	False	1	1
FORC_genomic_gene-AU210_011226	Fv10027v4.0_b3aa9d34-a774-471b-81b0-e42bed285a60	OG0001468	Fv10027v4.0_vs_FORC_genomic	3.71307	1.343541	False	False	1	1
FORC_genomic_gene-AU210_008864	VDAG_Jr2_v4.0.NCBIorder_gene5922	OG0000066	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.08088	1.07243	False	False	1	1
FORC_genomic_gene-AU210_005256	Fv10027v4.0_3ccf139a-d99d-42f5-a8c8-88dd804edead	OG0001335	Fv10027v4.0_vs_FORC_genomic	3.2466	1.872043	False	False	1	1
FORC_genomic_gene-AU210_007574	Fv10027v4.0_1754320f-a8d8-4dbf-9342-cd456135d0d0	OG0004870	Fv10027v4.0_vs_FORC_genomic	0.108775	0.0173	True	False	0	1
FORC_genomic_gene-AU210_011315	Fv10027v4.0_8c6eb72b-5342-4433-9f6d-439c2cb013ac	OG0000007	Fv10027v4.0_vs_FORC_genomic	2.19314	0.830217	False	False	1	1
FORC_genomic_gene-AU210_010082	VDAG_Jr2_v4.0.NCBIorder_gene4349	OG0000838	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.94948	3.23777	False	False	1	1
FORC_genomic_gene-AU210_003313	Fv10027v4.0_5522a5a2-5e89-4b18-99e6-df01983bf23a	OG0001215	Fv10027v4.0_vs_FORC_genomic	0.267861	0.026463	False	False	1	1
FORC_genomic_gene-AU210_003580	VDAG_Jr2_v4.0.NCBIorder_gene6980	OG0000204	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	4.22232	0.833413	False	False	1	1
FORC_genomic_gene-AU210_006361	Fv10027v4.0_d5a1ddda-d06d-45c5-a5aa-402790942c87	OG0004465	Fv10027v4.0_vs_FORC_genomic	0.137724	0.062788	False	False	1	1
FORC_genomic_gene-AU210_009949	Fv10027v4.0_3e8dda51-acc6-4afe-a5ba-c8773eedb1f8	OG0005825	Fv10027v4.0_vs_FORC_genomic	2.34881	1.617141	False	False	1	1
FORC_genomic_gene-AU210_008654	Fv10027v4.0_8f9af66b-1e4f-461e-83ed-ace160b706be	OG0001875	Fv10027v4.0_vs_FORC_genomic	1.50083	0.388181	False	False	1	1
FORC_genomic_gene-AU210_007932	Fv10027v4.0_bbae69e0-a354-45b8-82a0-56aa5728c9e9	OG0005063	Fv10027v4.0_vs_FORC_genomic	0.117048	0.149362	True	False	0	1
VDAG_CQ2_11_01_2016_38b06413-f74a-42db-87d0-9fbe85ffbe36	VDAG_Jr2_v4.0.NCBIorder_gene8214	OG0000430	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0266321	0.027717	False	False	1	1
FORC_genomic_gene-AU210_015740	VDAG_Jr2_v4.0.NCBIorder_gene8163	OG0000296	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.17613	1.5121667	False	False	1	1
FORC_genomic_gene-AU210_006717	Fv10027v4.0_c7a9c59c-7f80-4ea0-99d0-77979bfe7cd0	OG0004680	Fv10027v4.0_vs_FORC_genomic	0.305371	0.005302925	False	True	0	1
FORC_genomic_gene-AU210_004527	Fv10027v4.0_6ed73b48-3f54-4aae-8a0f-9d7e756c0164	OG0000667	Fv10027v4.0_vs_FORC_genomic	0.211332	0.060948253	False	False	1	1
FORC_genomic_gene-AU210_014622	Fv10027v4.0_b350f1c3-c86d-4535-952b-365f0023629b	OG0000108	Fv10027v4.0_vs_FORC_genomic	0.257761	1.135242	False	False	1	1
FORC_genomic_gene-AU210_001386	VDAG_CQ2_11_01_2016_3a25836d-dc17-4891-b5bf-a44251233959	OG0000568	VDAG_CQ2_11_01_2016_vs_FORC_genomic	1.26897	1.566655	False	False	1	1
FORC_genomic_gene-AU210_016473	VDAG_Jr2_v4.0.NCBIorder_gene4043	OG0006983	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.37227	1.54145	False	False	1	1
FORC_genomic_gene-AU210_013361	Fv10027v4.0_933fe31b-c4e7-4aa8-84d5-3c9b0a3b4406	OG0000801	Fv10027v4.0_vs_FORC_genomic	0.472073	0.054988	False	False	1	1
FORC_genomic_gene-AU210_007018	Fv10027v4.0_0f7e23ff-4a9e-466a-aa8b-ecad3069f703	OG0001467	Fv10027v4.0_vs_FORC_genomic	1.91417	0.851624	False	False	1	1
FORC_genomic_gene-AU210_005394	Fv10027v4.0_21bae802-ab29-4ad0-8dd4-b023d1a34571	OG0004087	Fv10027v4.0_vs_FORC_genomic	0.309797	0.432684	False	False	1	1
FORC_genomic_gene-AU210_001197	Fv10027v4.0_1b8b88c4-4ce2-4182-861b-b82608f2341c	OG0000559	Fv10027v4.0_vs_FORC_genomic	0.203804	0.275752	False	False	1	1
FORC_genomic_gene-AU210_011829	Fv10027v4.0_b8a69c8a-efa5-434f-8688-0a01ffe4fb03	OG0004239	Fv10027v4.0_vs_FORC_genomic	3.59042	1.296603	False	False	1	1
VDAG_CQ2_11_01_2016_63235a0f-bd95-4907-ac5a-9062b3590e56	VDAG_Jr2_v4.0.NCBIorder_gene3646	OG0005626	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00185623	0.014273	True	False	0	1
FORC_genomic_gene-AU210_016421	Fv10027v4.0_01545268-16e2-41e4-9159-fed23fe9a024	OG0006977	Fv10027v4.0_vs_FORC_genomic	1.59259	1.109155	False	False	1	1
FORC_genomic_gene-AU210_007794	Fv10027v4.0_a515785b-33d9-4181-8216-01229569946f	OG0004990	Fv10027v4.0_vs_FORC_genomic	0.179931	0.024428	False	False	1	1
FORC_genomic_gene-AU210_002250	VDAG_CQ2_11_01_2016_999abcc0-3076-45ef-bc83-fcc4e4291180	OG0000094	VDAG_CQ2_11_01_2016_vs_FORC_genomic	3.18282	1.474169	False	False	1	1
FORC_genomic_gene-AU210_000826	VDAG_Jr2_v4.0.NCBIorder_gene5211	OG0000344	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.28271	2.730214	False	False	1	1
FORC_genomic_gene-AU210_006824	Fv10027v4.0_32086128-2f13-4cd2-946a-a5bcede1ce41	OG0001456	Fv10027v4.0_vs_FORC_genomic	0.186241	0.048646	False	False	1	1
FORC_genomic_gene-AU210_013341	Fv10027v4.0_42482eb4-f562-425b-95b8-6025bd3054db	OG0000192	Fv10027v4.0_vs_FORC_genomic	0.291493	0.185519	False	False	1	1
FORC_genomic_gene-AU210_003314	Fv10027v4.0_80752837-c5d0-4fd1-af65-792d3af4ab9d	OG0001216	Fv10027v4.0_vs_FORC_genomic	0.205558	0.04146	False	False	1	1
FORC_genomic_gene-AU210_016737	Fv10027v4.0_b860d251-5f00-4036-ba8a-fe1d15c2e583	OG0000003	Fv10027v4.0_vs_FORC_genomic	0.221553	1.0438932	False	False	1	1
FORC_genomic_gene-AU210_009384	Fv10027v4.0_70567943-385e-4844-b93f-44649312ebb5	OG0000088	Fv10027v4.0_vs_FORC_genomic	2.47799	0.471969	False	False	1	1
FORC_genomic_gene-AU210_016397	Fv10027v4.0_8686bffb-e7f5-443d-8ef9-effd0638a03d	OG0000197	Fv10027v4.0_vs_FORC_genomic	0.49878	0.409791	False	False	1	1
FORC_genomic_gene-AU210_008532	VDAG_Jr2_v4.0.NCBIorder_gene2883	OG0000066	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.98172	0.808389	False	False	1	1
FORC_genomic_gene-AU210_002102	Fv10027v4.0_991a83d8-3078-4d4e-bbea-f455e79ea580	OG0000570	Fv10027v4.0_vs_FORC_genomic	0.361781	0.152363	False	False	1	1
FORC_genomic_gene-AU210_002342	Fv10027v4.0_92f10a67-451d-4a4c-bafc-ca0d733f162e	OG0001150	Fv10027v4.0_vs_FORC_genomic	3.07294	1.234267	False	False	1	1
VDAG_CQ2_11_01_2016_c7d7a7a3-6f60-4bcf-9e56-121a41ba4bc2	VDAG_Jr2_v4.0.NCBIorder_gene6576	OG0003353	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00300585	0.296188	True	False	0	1
FORC_genomic_gene-AU210_001269	VDAG_CQ2_11_01_2016_a44deb5e-55ba-4a8e-897f-87561b24a7be	OG0002464	VDAG_CQ2_11_01_2016_vs_FORC_genomic	1.87061	0.222532	False	True	0	1
FORC_genomic_gene-AU210_012837	Fv10027v4.0_cf3d461c-c591-4c66-9a7c-0bd4d6fe433d	OG0000819	Fv10027v4.0_vs_FORC_genomic	1.97857	0.32686	False	False	1	1
VDAG_CQ2_11_01_2016_66a41a0a-38ab-41ba-a1fb-5bc7a8681873	VDAG_Jr2_v4.0.NCBIorder_gene6674	OG0000018	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.978644	0.710956	False	False	1	1
FORC_genomic_gene-AU210_004358	Fv10027v4.0_0dd976b1-2137-4c90-b240-be930c5cd0d9	OG0000643	Fv10027v4.0_vs_FORC_genomic	0.165935	0.010838	False	False	1	1
FORC_genomic_gene-AU210_011460	Fv10027v4.0_3ef0231c-7cc7-4da0-9ddb-c33613467585	OG0001729	Fv10027v4.0_vs_FORC_genomic	0.243354	0.261638	False	False	1	1
FORC_genomic_gene-AU210_009873	VDAG_Jr2_v4.0.NCBIorder_gene2286	OG0000007	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.70187	0.836393	False	False	1	1
FORC_genomic_gene-AU210_002945	Fv10027v4.0_eae73192-4197-4c24-8c75-aa57bbf57c6a	OG0000053	Fv10027v4.0_vs_FORC_genomic	2.71454	1.175199	False	False	1	1
VDAG_CQ2_11_01_2016_8c16af7c-e7aa-4a36-834e-c31686ba7d9d	VDAG_Jr2_v4.0.NCBIorder_gene5073	OG0002204	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00231484	0.002237548	True	False	0	1
FORC_genomic_gene-AU210_009916	VDAG_Jr2_v4.0.NCBIorder_gene8416	OG0000832	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.11881	2.3632214	False	False	1	1
VDAG_CQ2_11_01_2016_11ae5c3a-b2e4-4a6f-aef8-0f75928ad454	VDAG_Jr2_v4.0.NCBIorder_gene3438	OG0000052	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	1.0365	0.5980748	False	False	1	1
VDAG_CQ2_11_01_2016_3c155ece-bf86-42dc-a64e-8f199064d32c	VDAG_Jr2_v4.0.NCBIorder_gene5341	OG0001588	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0114062	0.008837	False	False	1	1
FORC_genomic_gene-AU210_003153	Fv10027v4.0_6c69097d-c337-423e-a300-1b4056f2777e	OG0000375	Fv10027v4.0_vs_FORC_genomic	0.286071	0.075337	False	False	1	1
FORC_genomic_gene-AU210_009829	Fv10027v4.0_20730c7d-cce1-4501-a391-9e5c5e4d1a73	OG0001640	Fv10027v4.0_vs_FORC_genomic	0.467481	0.025711	False	False	1	1
FORC_genomic_gene-AU210_007338	VDAG_Jr2_v4.0.NCBIorder_gene6221	OG0000061	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	3.94529	1.057614	False	False	1	1
FORC_genomic_gene-AU210_012960	Fv10027v4.0_ef2e7349-7f41-4b21-a433-101de6b9436c	OG0001789	Fv10027v4.0_vs_FORC_genomic	0.207155	0.065179	False	False	1	1
FORC_genomic_gene-AU210_000426	Fv10027v4.0_be81a6db-0ac4-4283-a81f-f4607c7821b2	OG0002009	Fv10027v4.0_vs_FORC_genomic	0.0339868	0.058951203	True	False	0	1
FORC_genomic_gene-AU210_005001	Fv10027v4.0_eb36a6b3-d9a8-422c-8a06-6dee37b990c3	OG0000683	Fv10027v4.0_vs_FORC_genomic	0.168312	0.10873476	False	False	1	1
FORC_genomic_gene-AU210_015742	Fv10027v4.0_85b12c10-0913-44b9-ac30-874f6dd9a0b9	OG0000560	Fv10027v4.0_vs_FORC_genomic	0.631693	0.479265	False	False	1	1
FORC_genomic_gene-AU210_008295	VDAG_Jr2_v4.0.NCBIorder_gene8204	OG0000782	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.25229	0.578716	False	False	1	1
FORC_genomic_gene-AU210_003088	Fv10027v4.0_2c648c6f-e99d-4fb8-b4d2-37024c37d91d	OG0003200	Fv10027v4.0_vs_FORC_genomic	0.0896774	0.215759	True	False	0	1
FORC_genomic_gene-AU210_014370	VDAG_CQ2_11_01_2016_feedcfd1-5d93-44bb-b1e0-ca0fa85e27e6	OG0000509	VDAG_CQ2_11_01_2016_vs_FORC_genomic	1.27159	0.788281	False	False	1	1
FORC_genomic_gene-AU210_012609	VDAG_CQ2_11_01_2016_8de3e512-9c7f-4297-8327-20854ec08f40	OG0000689	VDAG_CQ2_11_01_2016_vs_FORC_genomic	3.17696	0.320649	False	False	1	1
FORC_genomic_gene-AU210_000082	VDAG_Jr2_v4.0.NCBIorder_gene7112	OG0001875	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.45765	0.344541	False	False	1	1
FORC_genomic_gene-AU210_005054	Fv10027v4.0_637b194e-f426-4661-afa9-55df3b84045e	OG0001321	Fv10027v4.0_vs_FORC_genomic	0.234676	0.070761	False	False	1	1
FORC_genomic_gene-AU210_002611	VDAG_Jr2_v4.0.NCBIorder_gene98	OG0001165	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.95102	1.283652	False	False	1	1
FORC_genomic_gene-AU210_014211	Fv10027v4.0_f4b2f62d-f0db-48e5-b787-abbcebc935a5	OG0000193	Fv10027v4.0_vs_FORC_genomic	0.412104	0.020066	False	False	1	1
VDAG_CQ2_11_01_2016_79030dfb-6860-4418-a10d-25b6df2b9a26	VDAG_Jr2_v4.0.NCBIorder_gene4060	OG0000484	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	1.10921	0.8229	False	False	1	1
FORC_genomic_gene-AU210_000806	Fv10027v4.0_fa04b44d-31bf-42b9-ba49-668dc91fbb27	OG0002214	Fv10027v4.0_vs_FORC_genomic	0.157774	0.003621	False	True	0	1
FORC_genomic_gene-AU210_005007	Fv10027v4.0_29d51d3e-f863-44f2-8f99-e6c71195fb15	OG0001318	Fv10027v4.0_vs_FORC_genomic	0.194789	0.092122	False	False	1	1
FORC_genomic_gene-AU210_002229	VDAG_Jr2_v4.0.NCBIorder_gene2932	OG0000011	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.37741	0.98231	False	False	1	1
FORC_genomic_gene-AU210_012381	Fv10027v4.0_584eac0c-c4d4-4d54-9739-8fcd28a5a193	OG0003083	Fv10027v4.0_vs_FORC_genomic	1.80066	0.170501	False	False	1	1
FORC_genomic_gene-AU210_006430	Fv10027v4.0_7eaf9c3b-706d-4cf7-94bd-be20ab326ddb	OG0000422	Fv10027v4.0_vs_FORC_genomic	0.1914	0.046394903	False	False	1	1
FORC_genomic_gene-AU210_008271	Fv10027v4.0_a04a747b-ed7c-4bb8-9e1c-e8cd3127f1be	OG0005236	Fv10027v4.0_vs_FORC_genomic	0.131697	0.004424	False	True	0	1
FORC_genomic_gene-AU210_009722	VDAG_CQ2_11_01_2016_e61ab8d9-17db-4f24-85b8-9c8c6f8e30c2	OG0005771	VDAG_CQ2_11_01_2016_vs_FORC_genomic	1.80618	0.174503	False	True	0	1
FORC_genomic_gene-AU210_003613	Fv10027v4.0_edda55c2-eec1-495b-b0f4-6cc072cb2625	OG0000008	Fv10027v4.0_vs_FORC_genomic	1.49197	0.738932	False	False	1	1
FORC_genomic_gene-AU210_001309	VDAG_Jr2_v4.0.NCBIorder_gene9725	OG0000561	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.71881	0.276882	False	False	1	1
FORC_genomic_gene-AU210_004913	VDAG_Jr2_v4.0.NCBIorder_gene5637	OG0003912	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.67664	0.63712	True	False	0	1
FORC_genomic_gene-AU210_004461	Fv10027v4.0_59f9f2de-93f5-4b60-876b-5c0222b4c1d8	OG0000666	Fv10027v4.0_vs_FORC_genomic	0.24083	0.131616	False	False	1	1
VDAG_CQ2_11_01_2016_26b487f5-fc48-4d0c-ba97-e70284a7cc42	VDAG_Jr2_v4.0.NCBIorder_gene4042	OG0000330	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.350369	0.198736	False	False	1	1
Fv10027v4.0_875283fd-f5db-4987-8610-9190b244463c	VDAG_CQ2_11_01_2016_4a8d026e-f58f-46fb-a21c-c991882ffe85	OG0001196	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	2.16198	1.027029	False	False	1	1
VDAG_CQ2_11_01_2016_dc4ea393-b78d-4b46-851c-8855257e8b17	VDAG_Jr2_v4.0.NCBIorder_gene6878	OG0000110	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.769441	0.782029	False	False	1	1
FORC_genomic_gene-AU210_010360	VDAG_Jr2_v4.0.NCBIorder_gene2192	OG0000435	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	4.5675	1.481648	False	False	1	1
FORC_genomic_gene-AU210_010082	Fv10027v4.0_9bc8fe1c-a3db-4018-a6dc-8fd2aaa9f6bb	OG0000838	Fv10027v4.0_vs_FORC_genomic	1.92982	1.658328	False	False	1	1
VDAG_CQ2_11_01_2016_f7c680be-0e77-44bb-b8a8-1ee7b724ddae	VDAG_Jr2_v4.0.NCBIorder_gene10807	OG0001048	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0141744	0.66961485	False	False	1	1
VDAG_CQ2_11_01_2016_651a0236-24f4-4bf9-a00d-1869d2a48350	VDAG_Jr2_v4.0.NCBIorder_gene9226	OG0000179	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0274793	0.166253	False	False	1	1
FORC_genomic_gene-AU210_004679	Fv10027v4.0_a016b469-6186-42fb-aa91-654d828f7b6a	OG0003864	Fv10027v4.0_vs_FORC_genomic	3.75322	0.615529	False	False	1	1
Fv10027v4.0_45585eb0-bb4c-420c-8bd3-49365fac320d	VDAG_Jr2_v4.0.NCBIorder_gene1178	OG0001259	VDAG_Jr2_v4.0.NCBIorder_vs_Fv10027v4.0	5.03353	0.60388	False	False	1	1
FORC_genomic_gene-AU210_014316	Fv10027v4.0_eb55eeb1-c1c5-4d65-8279-0caa0c4642d1	OG0000921	Fv10027v4.0_vs_FORC_genomic	0.518275	0.075714	False	False	1	1
VDAG_CQ2_11_01_2016_237a951a-6455-47cf-a9d4-8b1e00958881	VDAG_Jr2_v4.0.NCBIorder_gene4720	OG0002181	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00282552	0.165828	True	False	0	1
VDAG_CQ2_11_01_2016_be60196f-efe9-4dd3-97cb-e8c89d27dadc	VDAG_Jr2_v4.0.NCBIorder_gene2633	OG0000013	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	2.91303	1.4128833	False	False	1	1
FORC_genomic_gene-AU210_013983	VDAG_Jr2_v4.0.NCBIorder_gene2993	OG0000918	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.54116	0.661497	False	False	1	1
VDAG_CQ2_11_01_2016_81a37a8e-bc1a-436c-81f4-c2b9013e84eb	VDAG_Jr2_v4.0.NCBIorder_gene6748	OG0000194	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0220194	0.0	False	False	1	1
FORC_genomic_gene-AU210_008678	VDAG_CQ2_11_01_2016_d134ae11-7cad-4a15-ba38-775f3ff95f68	OG0000007	VDAG_CQ2_11_01_2016_vs_FORC_genomic	2.13976	1.788706	False	False	1	1
FORC_genomic_gene-AU210_016672	VDAG_Jr2_v4.0.NCBIorder_gene4800	OG0000111	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.41644	0.662709	False	False	1	1
FORC_genomic_gene-AU210_009028	Fv10027v4.0_755d1cb3-4731-4c29-9c6e-c6ea3174cac1	OG0000808	Fv10027v4.0_vs_FORC_genomic	0.147051	0.115426	False	False	1	1
FORC_genomic_gene-AU210_016754	Fv10027v4.0_48662a6b-95c8-41d9-b44f-ec36af917fcd	OG0000144	Fv10027v4.0_vs_FORC_genomic	0.280019	0.382418	False	False	1	1
FORC_genomic_gene-AU210_009870	Fv10027v4.0_2fb8f253-056c-475b-b71d-040fe3aa7657	OG0000400	Fv10027v4.0_vs_FORC_genomic	0.586016	0.451327	False	False	1	1
FORC_genomic_gene-AU210_014922	Fv10027v4.0_ca0106e1-6308-4e69-a6c5-1c2518070a90	OG0000673	Fv10027v4.0_vs_FORC_genomic	0.549853	0.275152	False	False	1	1
FORC_genomic_gene-AU210_012849	VDAG_Jr2_v4.0.NCBIorder_gene2570	OG0000294	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.65329	0.883052	False	False	1	1
FORC_genomic_gene-AU210_000547	Fv10027v4.0_0f84f431-9437-481f-83d2-0252fb0146b5	OG0002073	Fv10027v4.0_vs_FORC_genomic	0.172959	0.0	False	True	0	1
FORC_genomic_gene-AU210_013850	VDAG_Jr2_v4.0.NCBIorder_gene7281	OG0000060	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.41194	0.679687	False	False	1	1
Fv10027v4.0_d1d7297a-37cd-4a6d-8a98-9ef80cc501c2	VDAG_Jr2_v4.0.NCBIorder_gene3484	OG0000653	VDAG_Jr2_v4.0.NCBIorder_vs_Fv10027v4.0	2.89326	0.614956	False	False	1	1
FORC_genomic_gene-AU210_002703	Fv10027v4.0_b9269aaa-d916-439e-9332-a609438077a9	OG0002976	Fv10027v4.0_vs_FORC_genomic	0.133347	0.0018042594	False	True	0	1
FORC_genomic_gene-AU210_001020	Fv10027v4.0_7664e1dc-5de7-42a2-bf2d-91328a22bd66	OG0000209	Fv10027v4.0_vs_FORC_genomic	0.188187	0.050962	False	False	1	1
FORC_genomic_gene-AU210_002191	Fv10027v4.0_b952de12-f6cf-4dce-945d-fd8e931e19d7	OG0000236	Fv10027v4.0_vs_FORC_genomic	2.18099	0.153666	False	False	1	1
FORC_genomic_gene-AU210_016597	Fv10027v4.0_35753308-6251-4f5d-bfe9-8fdb54b427dd	OG0000001	Fv10027v4.0_vs_FORC_genomic	0.54601	0.492191	False	False	1	1
FORC_genomic_gene-AU210_014275	VDAG_Jr2_v4.0.NCBIorder_gene10537	OG0000069	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	4.12239	0.796438	False	False	1	1
FORC_genomic_gene-AU210_000632	Fv10027v4.0_71105de8-abbd-484a-8bcd-7e4ee5295686	OG0001000	Fv10027v4.0_vs_FORC_genomic	0.173085	0.135102	False	False	1	1
FORC_genomic_gene-AU210_011388	VDAG_Jr2_v4.0.NCBIorder_gene2579	OG0000868	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.92202	0.493128	False	False	1	1
FORC_genomic_gene-AU210_005319	Fv10027v4.0_c5564c9e-6cc9-40d6-a4e2-eb8bc4af83aa	OG0000277	Fv10027v4.0_vs_FORC_genomic	2.62983	1.800875	False	False	1	1
